HP:0005807	absent distal phalanx	LEMMA
HP:0005815	supernumerary ribs	EXACT
HP:0005815	extra ribs	EXACT
HP:0005815	supernumerary rib	LEMMA
HP:0005815	extra rib	LEMMA
HP:0005817	postaxial polysyndactyly of foot	EXACT
HP:0005817	postaxial polysyndactyly foot	LEMMA
HP:0005819	short middle phalanx of finger	EXACT
HP:0005819	brachymesophalangy	EXACT
HP:0005819	hypoplasia of the middle phalanges of the hand	EXACT
HP:0005819	hypoplastic middle phalanges	EXACT
HP:0005819	hypoplastic middle phalanx	EXACT
HP:0005819	midphalangeal hypoplasia	EXACT
HP:0005819	short middle phalanges	EXACT
HP:0005819	short middle phalanx finger	LEMMA
HP:0005819	hypoplasia middle phalanx hand	LEMMA
HP:0005819	short middle phalanx	LEMMA
HP:0005820	superior rib anomalies	EXACT
HP:0005820	superior rib anomaly	LEMMA
HP:0005824	clinodactyly of the 2nd toe	EXACT
HP:0005824	clinodactyly of second toes	EXACT
HP:0005824	clinodactyly 2nd toe	LEMMA
HP:0005824	clinodactyly second toe	LEMMA
HP:0005825	mixed sclerosis of humeral metaphyses	EXACT
HP:0005825	mixed sclerosis humeral metaphyses	LEMMA
HP:0005828	transient pulmonary infiltrates	EXACT
HP:0005829	maldevelopment of radioulnar joint	EXACT
HP:0005829	maldevelopment radioulnar joint	LEMMA
HP:0005830	flexion contracture of toe	EXACT
HP:0005830	contractures involving the toes	EXACT
HP:0005830	contractures of the toes	EXACT
HP:0005830	toe contractures	EXACT
HP:0005830	flexion contracture toe	LEMMA
HP:0005830	contracture involving toe	LEMMA
HP:0005830	contracture toe	LEMMA
HP:0005830	toe contracture	LEMMA
HP:0005831	type b brachydactyly	EXACT
HP:0005832	dysharmonic delayed bone age	EXACT
HP:0005833	joint swelling onset late infancy	EXACT
HP:0005834	obsolete thumbs hypo/aplastic	EXACT
HP:0005834	obsolete thumb hypoaplastic	LEMMA
HP:0005837	obsolete joint dislocations in young adult	EXACT
HP:0005837	obsolete joint dislocation young adult	LEMMA
HP:0005841	calcific stippling of infantile cartilaginous skeleton	EXACT
HP:0005841	calcific stippling infantile cartilaginous skeleton	LEMMA
HP:0005844	rounded middle phalanx of finger	EXACT
HP:0005844	rounded middle phalanx finger	LEMMA
HP:0005848	bifid thumb distal phalanx	EXACT
HP:0005849	diffuse cerebral calcification	EXACT
HP:0005850	congenital talipes calcaneovalgus	EXACT
HP:0005852	limited elbow extension and supination	EXACT
HP:0005852	limited elbow extension supination	LEMMA
HP:0005853	congenital foot contraction deformities	EXACT
HP:0005853	congenital foot contraction deformity	LEMMA
HP:0005855	multiple prenatal fractures	EXACT
HP:0005855	congenital bone fractures	EXACT
HP:0005855	multiple fractures present at birth	EXACT
HP:0005855	multiple fractures, present at birth	EXACT
HP:0005855	numerous multiple fractures present at birth	EXACT
HP:0005855	numerous multiple fractures that are present at birth	EXACT
HP:0005855	multiple prenatal fracture	LEMMA
HP:0005855	congenital bone fracture	LEMMA
HP:0005855	multiple fracture present birth	LEMMA
HP:0005855	present birth multiple fracture	LEMMA
HP:0005855	numerous multiple fracture present birth	LEMMA
HP:0005856	ulnar radial head dislocation	EXACT
HP:0005856	ulnar dislocation of radial heads	EXACT
HP:0005856	ulnar dislocation radial head	LEMMA
HP:0005857	cervical spina bifida	EXACT
HP:0005863	type e brachydactyly	EXACT
HP:0005864	pseudoarthrosis	EXACT
HP:0005864	pseudoarthroses	EXACT
HP:0005866	opposable triphalangeal thumb	EXACT
HP:0005867	fused fourth and fifth metacarpals	EXACT
HP:0005867	fused 4th-5th metacarpals	EXACT
HP:0005867	fused fourth fifth metacarpal	LEMMA
HP:0005867	fused 4th5th metacarpal	LEMMA
HP:0005868	metaphyseal enchondromatosis	EXACT
HP:0005871	metaphyseal chondrodysplasia	EXACT
HP:0005872	brachytelomesophalangy	EXACT
HP:0005872	progressive brachydactyly of middle and distal phalanges	EXACT
HP:0005872	short middle and distal phalanges of digits ii through v	EXACT
HP:0005872	progressive brachydactyly middle distal phalanx	LEMMA
HP:0005872	short middle distal phalanx digit ii v	LEMMA
HP:0005873	polysyndactyly of hallux	EXACT
HP:0005873	polysyndactyly of great toe	EXACT
HP:0005873	polysyndactyly hallux	LEMMA
HP:0005873	polysyndactyly great toe	LEMMA
HP:0005875	increased dermatoglyphic whorls	EXACT
HP:0005875	increased dermatoglyphic whorl	LEMMA
HP:0005876	progressive flexion contractures	EXACT
HP:0005876	joint contractures, progressive	EXACT
HP:0005876	progressive flexion contracture	LEMMA
HP:0005876	joint contracture progressive	LEMMA
HP:0005876	progressive joint contracture	LEMMA
HP:0005877	multiple small vertebral fractures	EXACT
HP:0005877	multiple small vertebral fracture	LEMMA
HP:0005878	enlarged sagittal diameter of the cervical canal	EXACT
HP:0005878	enlarged sagittal diameter cervical canal	LEMMA
HP:0005879	congenital finger flexion contractures	EXACT
HP:0005879	congenital finger contractures	EXACT
HP:0005879	congenital finger flexion contracture	LEMMA
HP:0005879	congenital finger contracture	LEMMA
HP:0005880	metacarpophalangeal synostosis	EXACT
HP:0005881	spinal instability	EXACT
HP:0005882	dermatoglyphic variants	EXACT
HP:0005882	dermatoglyphic variant	LEMMA
HP:0005885	absent ossification of cervical vertebral bodies	EXACT
HP:0005885	absent ossification cervical vertebral body	LEMMA
HP:0005886	aphalangy of the hands	EXACT
HP:0005886	aphalangy hand	LEMMA
HP:0005890	hyperostosis cranialis interna	EXACT
HP:0005891	progressive forearm bowing	EXACT
HP:0005891	progressive forearm curvature	EXACT
HP:0005892	proximal tibial and fibular fusion	EXACT
HP:0005892	proximal tibial fibular fusion	LEMMA
HP:0005894	double first metacarpals	EXACT
HP:0005894	double first metacarpal	LEMMA
HP:0005895	radial deviation of thumb terminal phalanx	EXACT
HP:0005895	radial deviation thumb terminal phalanx	LEMMA
HP:0005897	severe generalized osteoporosis	EXACT
HP:0005897	severe, generalized osteoporosis	EXACT
HP:0005897	generalized osteoporosis severe	LEMMA
HP:0005899	metaphyseal dysostosis	EXACT
HP:0005900	fifth metacarpal with ulnar notch	EXACT
HP:0005900	fifth metacarpal notched on ulnar side	EXACT
HP:0005900	fifth metacarpal ulnar notch	LEMMA
HP:0005900	fifth metacarpal notched ulnar side	LEMMA
HP:0005901	chronic recurrent multifocal osteomyelitis	EXACT
HP:0005905	abnormal cervical curvature	EXACT
HP:0005906	delayed pneumatization of the mastoid process	EXACT
HP:0005906	mastoid processes poorly pneumatized	EXACT
HP:0005906	delayed pneumatization mastoid process	LEMMA
HP:0005906	mastoid process poorly pneumatized	LEMMA
HP:0005910	rhomboid or triangular shaped 5th finger middle phalanx	EXACT
HP:0005910	rhomboid or triangular shaped fifth finger middle phalanx	EXACT
HP:0005910	rhomboid triangular shaped 5th finger middle phalanx	LEMMA
HP:0005910	rhomboid triangular shaped fifth finger middle phalanx	LEMMA
HP:0005912	biliary atresia	EXACT
HP:0005912	biliary duct atresia	EXACT
HP:0005913	abnormality of metacarpal epiphyses	EXACT
HP:0005913	abnormality metacarpal epiphysis	LEMMA
HP:0005914	aplasia/hypoplasia involving the metacarpal bones	EXACT
HP:0005914	absent or hypoplastic metacarpals	EXACT
HP:0005914	aplastic/hypoplastic metacarpals	EXACT
HP:0005914	hypoplastic metacarpals	EXACT
HP:0005914	hypoplastic/absent metacarpal bones	EXACT
HP:0005914	hypoplastic/absent metacarpals	EXACT
HP:0005914	metacarpal aplasia/hypoplasia	EXACT
HP:0005914	aplasiahypoplasia involving metacarpal bone	LEMMA
HP:0005914	absent hypoplastic metacarpal	LEMMA
HP:0005914	aplastichypoplastic metacarpal	LEMMA
HP:0005914	hypoplastic metacarpal	LEMMA
HP:0005914	hypoplasticabsent metacarpal bone	LEMMA
HP:0005914	hypoplasticabsent metacarpal	LEMMA
HP:0005914	metacarpal aplasiahypoplasia	LEMMA
HP:0005916	abnormal metacarpal morphology	EXACT
HP:0005916	abnormal shape of metacarpal bones	EXACT
HP:0005916	abnormal shape metacarpal bone	LEMMA
HP:0005917	supernumerary metacarpal bones	EXACT
HP:0005917	supernumerary metacarpal bone	LEMMA
HP:0005918	abnormality of phalanx of finger	EXACT
HP:0005918	abnormal form of phalanges of the hand	EXACT
HP:0005918	abnormality of the phalanges	EXACT
HP:0005918	abnormality of the phalanges of the hand	EXACT
HP:0005918	abnormality phalanx finger	LEMMA
HP:0005918	abnormal form phalanx hand	LEMMA
HP:0005918	abnormality phalanx	LEMMA
HP:0005918	abnormality phalanx hand	LEMMA
HP:0005920	abnormality of the epiphyses of the phalanges of the hand	EXACT
HP:0005920	abnormality of the epiphyses of the fingers	EXACT
HP:0005920	abnormality epiphysis phalanx hand	LEMMA
HP:0005920	abnormality epiphysis finger	LEMMA
HP:0005921	abnormal ossification of hand bones	EXACT
HP:0005921	abnormal ossification hand bone	LEMMA
HP:0005922	abnormal hand morphology	EXACT
HP:0005923	abnormalities of the metaphyses of the hand	EXACT
HP:0005923	abnormality metaphyses hand	LEMMA
HP:0005924	abnormality of the epiphyses of the hand	EXACT
HP:0005924	abnormality epiphysis hand	LEMMA
HP:0005925	abnormalities of the diaphyses of the hand	EXACT
HP:0005925	abnormality diaphysis hand	LEMMA
HP:0005926	abnormalities of the cortex of hand bones	EXACT
HP:0005926	abnormality cortex hand bone	LEMMA
HP:0005927	aplasia/hypoplasia involving bones of the hand	EXACT
HP:0005927	hypoplasia/absence of hand bones	EXACT
HP:0005927	aplasiahypoplasia involving bone hand	LEMMA
HP:0005927	hypoplasiaabsence hand bone	LEMMA
HP:0005928	synostosis involving the fibula	EXACT
HP:0005928	synostosis involving fibula	LEMMA
HP:0005929	synostosis involving the tibia	EXACT
HP:0005929	synostosis involving tibia	LEMMA
HP:0005930	abnormality of epiphysis morphology	EXACT
HP:0005930	abnormality of the epiphyses	EXACT
HP:0005930	anomaly of the epiphyses	EXACT
HP:0005930	epiphyseal abnormality	EXACT
HP:0005930	abnormality epiphysis morphology	LEMMA
HP:0005930	abnormality epiphysis	LEMMA
HP:0005930	anomaly epiphysis	LEMMA
HP:0005932	abnormal renal corticomedullary differentiation	EXACT
HP:0005934	imperfect vocal cord adduction	EXACT
HP:0005938	abnormal respiratory motile cilium morphology	EXACT
HP:0005939	multiple bilateral pneumothoraces	EXACT
HP:0005941	intermittent hyperpnea at rest	EXACT
HP:0005941	intermittent hyperpnea rest	LEMMA
HP:0005942	desquamative interstitial pneumonitis	EXACT
HP:0005943	respiratory arrest	EXACT
HP:0005944	bilateral lung agenesis	EXACT
HP:0005944	bilateral pulmonary agenesis	EXACT
HP:0005945	laryngeal obstruction	EXACT
HP:0005946	ventilator dependence with inability to wean	EXACT
HP:0005946	ventilator dependence inability wean	LEMMA
HP:0005947	decreased sensitivity to hypoxemia	EXACT
HP:0005947	decreased sensitivity hypoxemia	LEMMA
HP:0005948	cystic lung disease	EXACT
HP:0005949	apneic episodes in infancy	EXACT
HP:0005949	apneic episode infancy	LEMMA
HP:0005950	laryngeal web	EXACT
HP:0005950	laryngeal webs	EXACT
HP:0005950	partial laryngeal atresia	EXACT
HP:0005951	progressive inspiratory stridor	EXACT
HP:0005952	decreased pulmonary function	EXACT
HP:0005954	pulmonary capillary hemangiomatosis	EXACT
HP:0005954	pulmonary hemangiomas	EXACT
HP:0005954	pulmonary hemangioma	LEMMA
HP:0005956	anteroposteriorly shortened larynx	EXACT
HP:0005957	breathing dysregulation	EXACT
HP:0005959	impaired gluconeogenesis	EXACT
HP:0005959	gluconeogenesis impaired	EXACT
HP:0005961	hypoargininemia	EXACT
HP:0005964	intermittent hypothermia	EXACT
HP:0005967	mixed respiratory and metabolic acidosis	EXACT
HP:0005967	mixed respiratory metabolic acidosis	LEMMA
HP:0005968	temperature instability	EXACT
HP:0005972	respiratory acidosis	EXACT
HP:0005973	fructose intolerance	EXACT
HP:0005974	episodic ketoacidosis	EXACT
HP:0005974	ketoacidosis, episodic	EXACT
HP:0005974	ketoacidosis episodic	LEMMA
HP:0005976	hyperkalemic metabolic acidosis	EXACT
HP:0005977	hypochloremic metabolic alkalosis	EXACT
HP:0005978	type ii diabetes mellitus	EXACT
HP:0005978	diabetes mellitus type ii	EXACT
HP:0005978	diabetes mellitus, noninsulin-dependent	EXACT
HP:0005978	niddm diabetes mellitus	EXACT
HP:0005978	noninsulin dependent diabetes mellitus (niddm)	EXACT
HP:0005978	noninsulin-dependent diabetes	EXACT
HP:0005978	diabetes mellitus noninsulindependent	LEMMA
HP:0005978	noninsulindependent diabetes mellitus	LEMMA
HP:0005978	noninsulin dependent diabetes mellitus niddm	LEMMA
HP:0005978	noninsulindependent diabetes	LEMMA
HP:0005979	metabolic ketoacidosis	EXACT
HP:0005982	reduced phenylalanine hydroxylase activity	EXACT
HP:0005984	elevated maternal serum alpha-fetoprotein	EXACT
HP:0005984	elevated maternal serum alphafetoprotein	LEMMA
HP:0005986	limitation of neck motion	EXACT
HP:0005986	limitation neck motion	LEMMA
HP:0005987	multinodular goiter	EXACT
HP:0005988	congenital muscular torticollis	EXACT
HP:0005988	torticollis, congenital	EXACT
HP:0005988	torticollis congenital	LEMMA
HP:0005988	congenital torticollis	LEMMA
HP:0005989	redundant neck skin	EXACT
HP:0005989	redundant nuchal skin	EXACT
HP:0005989	redundant skin folds of neck	EXACT
HP:0005989	redundant skin over the neck	EXACT
HP:0005989	redundant skin fold neck	LEMMA
HP:0005989	redundant skin neck	LEMMA
HP:0005990	thyroid hypoplasia	EXACT
HP:0005990	hypoplastic thyroid	EXACT
HP:0005991	limited neck flexion	EXACT
HP:0005994	nodular goiter	EXACT
HP:0005995	decreased adipose tissue around neck	EXACT
HP:0005995	loss of adipose tissue around the neck	EXACT
HP:0005995	loss adipose tissue around neck	LEMMA
HP:0005997	restricted neck movement due to contractures	EXACT
HP:0005997	restricted neck movement due contracture	LEMMA
HP:0005999	ureteral atresia	EXACT
HP:0006000	ureteral obstruction	EXACT
HP:0006006	hypotrophy of the small hand muscles	EXACT
HP:0006006	hypotrophy small hand muscle	LEMMA
HP:0006008	unilateral brachydactyly	EXACT
HP:0006009	broad phalanx	EXACT
HP:0006009	broad phalanges	EXACT
HP:0006009	wide phalanges	EXACT
HP:0006009	widened phalanges	EXACT
HP:0006009	wide phalanx	LEMMA
HP:0006009	widened phalanx	LEMMA
HP:0006011	cuboidal metacarpal	EXACT
HP:0006012	widened metacarpal shaft	EXACT
HP:0006014	abnormally shaped carpal bones	EXACT
HP:0006014	abnormally shaped carpal bone	LEMMA
HP:0006016	delayed phalangeal epiphyseal ossification	EXACT
HP:0006016	delayed phalangeal epiphyseal bone maturation	EXACT
HP:0006019	reduced proximal interphalangeal joint space	EXACT
HP:0006026	rounded epiphyses	EXACT
HP:0006026	rounded epiphysis	LEMMA
HP:0006028	metaphyseal cupping of metacarpals	EXACT
HP:0006028	metacarpal/metaphyseal cupping	EXACT
HP:0006028	metaphyseal cupping metacarpal	LEMMA
HP:0006028	metacarpalmetaphyseal cupping	LEMMA
HP:0006035	cone-shaped epiphyses of phalanges 2 to 5	EXACT
HP:0006035	coneshaped epiphysis phalanx 2 5	LEMMA
HP:0006040	long second metacarpal	EXACT
HP:0006042	y-shaped metacarpals	EXACT
HP:0006042	yshaped metacarpal	LEMMA
HP:0006045	short pointed phalanges	EXACT
HP:0006045	short pointed phalanx	LEMMA
HP:0006048	distal widening of metacarpals	EXACT
HP:0006048	distal widening metacarpal	LEMMA
HP:0006051	metacarpal periosteal thickening	EXACT
HP:0006055	ulnar deviated club hands	EXACT
HP:0006055	ulnar deviated club hand	LEMMA
HP:0006059	cone-shaped metacarpal epiphyses	EXACT
HP:0006059	coneshaped metacarpal epiphysis	LEMMA
HP:0006060	tombstone-shaped proximal phalanges	EXACT
HP:0006060	tombstoneshaped proximal phalanx	LEMMA
HP:0006064	limited interphalangeal movement	EXACT
HP:0006067	multiple carpal ossification centers	EXACT
HP:0006067	multiple carpal ossification center	LEMMA
HP:0006069	severe carpal ossification delay	EXACT
HP:0006070	metacarpophalangeal joint contracture	EXACT
HP:0006070	metacarpal/phalangeal joint contractures	EXACT
HP:0006070	metacarpalphalangeal joint contracture	LEMMA
HP:0006077	absent proximal finger flexion creases	EXACT
HP:0006077	absent proximal finger flexion crease	LEMMA
HP:0006086	thin metacarpal cortices	EXACT
HP:0006086	thin metacarpal cortex	LEMMA
HP:0006088	1-5 finger complete cutaneous syndactyly	EXACT
HP:0006088	15 finger complete cutaneous syndactyly	LEMMA
HP:0006089	palmar hyperhidrosis	EXACT
HP:0006092	malaligned carpal bone	EXACT
HP:0006094	finger joint hypermobility	EXACT
HP:0006095	wide tufts of distal phalanges	EXACT
HP:0006095	wide tuft distal phalanx	LEMMA
HP:0006097	3-4 finger syndactyly	EXACT
HP:0006097	partial or complete syndactyly 3rd-4th fingers	EXACT
HP:0006097	34 finger syndactyly	LEMMA
HP:0006097	partial complete syndactyly 3rd4th finger	LEMMA
HP:0006099	metacarpophalangeal joint hyperextensibility	EXACT
HP:0006101	finger syndactyly	EXACT
HP:0006101	partial syndactyly	EXACT
HP:0006106	absent trapezoid bone	EXACT
HP:0006107	fingerpad telangiectases	EXACT
HP:0006107	finger pad telangiectases	EXACT
HP:0006108	tapered metacarpals	EXACT
HP:0006108	tapered metacarpal	LEMMA
HP:0006109	absent phalangeal crease	EXACT
HP:0006109	absent interphalangeal creases	EXACT
HP:0006109	absent interphalangeal crease	LEMMA
HP:0006110	shortening of all middle phalanges of the fingers	EXACT
HP:0006110	disproportionately short middle phalanges	EXACT
HP:0006110	shortening middle phalanx finger	LEMMA
HP:0006110	disproportionately short middle phalanx	LEMMA
HP:0006112	expanded phalanges with widened medullary cavities	EXACT
HP:0006112	expanded phalanx widened medullary cavity	LEMMA
HP:0006114	multiple palmar creases	EXACT
HP:0006114	multiple palmar crease	LEMMA
HP:0006118	shortening of all distal phalanges of the fingers	EXACT
HP:0006118	distal and middle phalangeal hypoplasia	EXACT
HP:0006118	shortening distal phalanx finger	LEMMA
HP:0006118	distal middle phalangeal hypoplasia	LEMMA
HP:0006119	proximal tapering of metacarpals	EXACT
HP:0006119	pointed proximal metacarpals	EXACT
HP:0006119	proximal tapering metacarpal	LEMMA
HP:0006119	pointed proximal metacarpal	LEMMA
HP:0006121	acral ulceration leading to autoamputation of digits	EXACT
HP:0006121	acral ulceration leading autoamputation digit	LEMMA
HP:0006127	long proximal phalanx of finger	EXACT
HP:0006127	long proximal phalanx finger	LEMMA
HP:0006129	drumstick terminal phalanges	EXACT
HP:0006129	drumstick terminal phalanx	LEMMA
HP:0006134	enlarged metacarpal epiphyses	EXACT
HP:0006134	enlarged metacarpal epiphysis	LEMMA
HP:0006135	decreased finger mobility	EXACT
HP:0006136	bilateral postaxial polydactyly	EXACT
HP:0006140	premature fusion of phalangeal epiphyses	EXACT
HP:0006140	premature fusion phalangeal epiphysis	LEMMA
HP:0006143	abnormal finger flexion creases	EXACT
HP:0006143	abnormal finger flexion crease	LEMMA
HP:0006144	shortening of all proximal phalanges of the fingers	EXACT
HP:0006144	shortening proximal phalanx finger	LEMMA
HP:0006145	central y-shaped metacarpal	EXACT
HP:0006145	central yshaped metacarpal	LEMMA
HP:0006146	broad metacarpal epiphyses	EXACT
HP:0006146	broad metacarpal epiphysis	LEMMA
HP:0006147	progressive fusion 2nd-5th pip joints	EXACT
HP:0006147	progressive fusion 2nd5th pip joint	LEMMA
HP:0006149	increased laxity of fingers	EXACT
HP:0006149	increased laxity finger	LEMMA
HP:0006150	swan neck-like deformities of the fingers	EXACT
HP:0006150	swan necklike deformity finger	LEMMA
HP:0006152	proximal symphalangism (hands)	EXACT
HP:0006152	proximal interphalangeal joint synostoses	EXACT
HP:0006152	proximal symphalangism hand	LEMMA
HP:0006153	disharmonious carpal bone	EXACT
HP:0006155	long phalanx of finger	EXACT
HP:0006155	long phalanx finger	LEMMA
HP:0006156	ulnar deviation of thumb	EXACT
HP:0006156	ulnar deviation of the 1st finger	EXACT
HP:0006156	ulnar deviation thumb	LEMMA
HP:0006156	ulnar deviation 1st finger	LEMMA
HP:0006157	prominent palmar flexion creases	EXACT
HP:0006157	prominent palmar flexion crease	LEMMA
HP:0006158	obsolete finger joint hyperextensibility	EXACT
HP:0006159	mesoaxial hand polydactyly	EXACT
HP:0006159	interdigital polydactyly (hand)	EXACT
HP:0006159	interdigital polydactyly hand	LEMMA
HP:0006160	irregular metacarpals	EXACT
HP:0006160	irregular metacarpal	LEMMA
HP:0006161	short metacarpals with rounded proximal ends	EXACT
HP:0006161	short metacarpal rounded proximal end	LEMMA
HP:0006162	soft tissue swelling of interphalangeal joints	EXACT
HP:0006162	soft tissue swelling interphalangeal joint	LEMMA
HP:0006163	enlarged metacarpophalangeal joints	EXACT
HP:0006163	enlarged metacarpophalangeal joint	LEMMA
HP:0006165	proportionate shortening of all digits	EXACT
HP:0006165	proportionate shortening digit	LEMMA
HP:0006166	tubular metacarpal bones	EXACT
HP:0006166	tubular metacarpal bone	LEMMA
HP:0006167	prominent proximal interphalangeal joints	EXACT
HP:0006167	prominent proximal interphalangeal joint	LEMMA
HP:0006169	decreased mobility 3rd-5th fingers	EXACT
HP:0006169	decreased mobility 3rd5th finger	LEMMA
HP:0006170	chess-pawn distal phalanges	EXACT
HP:0006170	chesspawn distal phalanx	LEMMA
HP:0006172	flattened, squared-off epiphyses of tubular bones	EXACT
HP:0006172	flattened squaredoff epiphysis tubular bone	LEMMA
HP:0006172	squaredoff epiphysis tubular bone flattened	LEMMA
HP:0006174	metacarpal diaphyseal endosteal sclerosis	EXACT
HP:0006175	proximal phalangeal periosteal thickening	EXACT
HP:0006176	two carpal ossification centers present at birth	EXACT
HP:0006176	two carpal ossification center present birth	LEMMA
HP:0006179	pseudoepiphyses of second metacarpal	EXACT
HP:0006179	pseudoepiphyses second metacarpal	LEMMA
HP:0006180	crowded carpal bones	EXACT
HP:0006180	crowded carpal bone	LEMMA
HP:0006184	decreased palmar creases	EXACT
HP:0006184	hypoplastic palmar creases	EXACT
HP:0006184	poorly formed palmar creases	EXACT
HP:0006184	decreased palmar crease	LEMMA
HP:0006184	hypoplastic palmar crease	LEMMA
HP:0006184	poorly formed palmar crease	LEMMA
HP:0006185	enlarged proximal interphalangeal joints	EXACT
HP:0006185	enlarged proximal interphalangeal joint	LEMMA
HP:0006187	fusion of midphalangeal joints	EXACT
HP:0006187	fusion midphalangeal joint	LEMMA
HP:0006189	prominent interdigital folds	EXACT
HP:0006189	prominent interdigital fold	LEMMA
HP:0006190	radially deviated wrists	EXACT
HP:0006190	radially deviated wrist	LEMMA
HP:0006191	deep palmar crease	EXACT
HP:0006191	deep palmar creases	EXACT
HP:0006192	tapered phalanx of finger	EXACT
HP:0006192	tapered phalanx finger	LEMMA
HP:0006193	thimble-shaped middle phalanges of hand	EXACT
HP:0006193	thimbleshaped middle phalanx hand	LEMMA
HP:0006200	widened distal phalanges	EXACT
HP:0006200	widened distal phalanx	LEMMA
HP:0006201	hypermobility of distal interphalangeal joints	EXACT
HP:0006201	hypermobility distal interphalangeal joint	LEMMA
HP:0006202	osteolysis of scaphoids	EXACT
HP:0006202	osteolysis scaphoids	LEMMA
HP:0006203	decreased movement range in interphalangeal joints	EXACT
HP:0006203	decreased movement range interphalangeal joint	LEMMA
HP:0006205	irregular phalanges	EXACT
HP:0006205	irregular phalanx	LEMMA
HP:0006206	hypersegmentation of proximal phalanx of second finger	EXACT
HP:0006206	hypersegmentation proximal phalanx second finger	LEMMA
HP:0006207	partial fusion of carpals	EXACT
HP:0006207	partial fusion carpal	LEMMA
HP:0006208	metaphyseal cupping of proximal phalanges	EXACT
HP:0006208	metaphyseal cupping proximal phalanx	LEMMA
HP:0006209	partial-complete absence of 5th phalanges	EXACT
HP:0006209	partialcomplete absence 5th phalanx	LEMMA
HP:0006210	postaxial oligodactyly	EXACT
HP:0006213	thin proximal phalanges with broad epiphyses of the hand	EXACT
HP:0006213	thin proximal phalanx broad epiphysis hand	LEMMA
HP:0006216	single interphalangeal crease of fifth finger	EXACT
HP:0006216	fifth finger single interphalangeal crease	EXACT
HP:0006216	single interphalangeal crease fifth finger	LEMMA
HP:0006217	limited mobility of proximal interphalangeal joint	EXACT
HP:0006217	limited mobility proximal interphalangeal joint	LEMMA
HP:0006224	tapering pointed ends of distal finger phalanges	EXACT
HP:0006224	tapering pointed end distal finger phalanx	LEMMA
HP:0006226	osteoarthritis of the first carpometacarpal joint	EXACT
HP:0006226	osteoarthritis first carpometacarpal joint	LEMMA
HP:0006228	valgus hand deformity	EXACT
HP:0006230	unilateral oligodactyly	EXACT
HP:0006232	expanded metacarpals with widened medullary cavities	EXACT
HP:0006232	expanded metacarpal widened medullary cavity	LEMMA
HP:0006233	osteoarthritis of the distal interphalangeal joint	EXACT
HP:0006233	osteoarthritis distal interphalangeal joint	LEMMA
HP:0006234	osteolysis involving tarsal bones	EXACT
HP:0006234	tarsal bone osteolysis	EXACT
HP:0006234	tarsal osteolysis	EXACT
HP:0006234	osteolysis involving tarsal bone	LEMMA
HP:0006236	slender metacarpals	EXACT
HP:0006236	slender metacarpal	LEMMA
HP:0006237	prominent interphalangeal joints	EXACT
HP:0006237	prominent interphalangeal joint	LEMMA
HP:0006239	shortening of all middle phalanges of the toes	EXACT
HP:0006239	brachymesophalangy of feet	EXACT
HP:0006239	shortening middle phalanx toe	LEMMA
HP:0006239	brachymesophalangy foot	LEMMA
HP:0006243	phalangeal dislocation	EXACT
HP:0006247	enlarged interphalangeal joints	EXACT
HP:0006247	enlarged interphalangeal joint	LEMMA
HP:0006248	limited wrist movement	EXACT
HP:0006248	limited movement of the wrist	EXACT
HP:0006248	limited movement wrist	LEMMA
HP:0006251	limited wrist extension	EXACT
HP:0006252	interphalangeal joint erosions	EXACT
HP:0006252	interphalangeal joint erosion	LEMMA
HP:0006253	swelling of proximal interphalangeal joints	EXACT
HP:0006253	swelling proximal interphalangeal joint	LEMMA
HP:0006254	elevated alpha-fetoprotein	EXACT
HP:0006254	increased levels of alpha fetoprotein	EXACT
HP:0006254	increased serum alpha-fetoprotein	EXACT
HP:0006254	serum alpha-fetoprotein increased	EXACT
HP:0006254	elevated alphafetoprotein	LEMMA
HP:0006254	increased level alpha fetoprotein	LEMMA
HP:0006254	increased serum alphafetoprotein	LEMMA
HP:0006254	serum alphafetoprotein increased	LEMMA
HP:0006256	abnormality of hand joint mobility	EXACT
HP:0006256	abnormality hand joint mobility	LEMMA
HP:0006257	abnormality of carpal bone ossification	EXACT
HP:0006257	abnormality carpal bone ossification	LEMMA
HP:0006261	abnormality of phalangeal joints of the hand	EXACT
HP:0006261	abnormality of the small joints of the hand	EXACT
HP:0006261	abnormality phalangeal joint hand	LEMMA
HP:0006261	abnormality small joint hand	LEMMA
HP:0006262	aplasia/hypoplasia of the 5th finger	EXACT
HP:0006262	aplasiahypoplasia 5th finger	LEMMA
HP:0006263	abnormality of the epiphyses of the 2nd finger	EXACT
HP:0006263	abnormality epiphysis 2nd finger	LEMMA
HP:0006264	aplasia/hypoplasia of the 2nd finger	EXACT
HP:0006264	aplasiahypoplasia 2nd finger	LEMMA
HP:0006265	aplasia/hypoplasia of fingers	EXACT
HP:0006265	aplasiahypoplasia finger	LEMMA
HP:0006266	small placenta	EXACT
HP:0006267	large placenta	EXACT
HP:0006267	placental enlargement	EXACT
HP:0006268	fluctuating splenomegaly	EXACT
HP:0006270	hypoplastic spleen	EXACT
HP:0006273	pancreatic lymphangiectasis	EXACT
HP:0006274	reduced pancreatic beta cells	EXACT
HP:0006274	reduced pancreatic beta cell	LEMMA
HP:0006276	hyperechogenic pancreas	EXACT
HP:0006277	pancreatic hyperplasia	EXACT
HP:0006278	ectopic pancreatic tissue	EXACT
HP:0006279	beta-cell dysfunction	EXACT
HP:0006279	betacell dysfunction	LEMMA
